gene,expression,group,donor,supertype
CALB1,0.7482099395613352,Not depleted,H19.30.002,Sst_23
CALB1,0.0,Vulnerable,H19.30.002,Sst_2
CALB1,0.0,Not depleted,H19.30.002,Sst_10
CALB1,0.7133946459056834,Vulnerable,H19.30.002,Sst_22
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_1
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.8730549982325168,Not depleted,H19.30.002,Sst_23
CALB1,0.8966506457941414,Vulnerable,H19.30.002,Sst_25
CALB1,0.0,Not depleted,H19.30.002,Sst_9
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,1.0525598877627227,Not depleted,H19.30.002,Sst_23
CALB1,0.522198680406429,Vulnerable,H19.30.002,Sst_20
CALB1,0.0,Not depleted,H19.30.002,Sst_19
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_13
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.0,Not depleted,H19.30.002,Sst_9
CALB1,0.0,Vulnerable,H19.30.002,Sst_20
CALB1,1.3334924933356358,Vulnerable,H19.30.002,Sst_20
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_4
CALB1,0.5323841777644354,Vulnerable,H19.30.002,Sst_3
CALB1,1.359270246740407,Vulnerable,H19.30.002,Sst_3
CALB1,0.9637596316101136,Vulnerable,H19.30.002,Sst_25
CALB1,0.0,Not depleted,H19.30.002,Sst_23
CALB1,0.0,Not depleted,H19.30.002,Sst_4
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.6274296972090959,Vulnerable,H19.30.002,Sst_20
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.4618622717210383,Vulnerable,H19.30.002,Sst_3
CALB1,1.416237983864087,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,1.1493376483456954,Vulnerable,H19.30.002,Sst_2
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.0,Vulnerable,H19.30.002,Sst_22
CALB1,0.0,Not depleted,H19.30.002,Sst_13
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_23
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_19
CALB1,1.0327799285033725,Vulnerable,H19.30.002,Sst_25
CALB1,0.8580696454448262,Not depleted,H19.30.002,Sst_23
CALB1,0.6173691442400308,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_7
CALB1,1.0740304812702792,Not depleted,H19.30.002,Sst_23
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_13
CALB1,0.0,Not depleted,H19.30.002,Sst_23
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.0,Not depleted,H19.30.002,Sst_12
CALB1,0.6204932734343944,Vulnerable,H19.30.002,Sst_20
CALB1,0.0,Vulnerable,H19.30.002,Sst_2
CALB1,0.3926397659441316,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_13
CALB1,0.5219756220571179,Not depleted,H19.30.002,Sst_23
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_20
CALB1,1.3778787463806048,Vulnerable,H19.30.002,Sst_25
CALB1,0.33177368936931995,Vulnerable,H19.30.002,Sst_20
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,1.2191084159865861,Vulnerable,H19.30.002,Sst_25
CALB1,1.200020689452703,Not depleted,H19.30.002,Sst_23
CALB1,0.0,Not depleted,H19.30.002,Sst_5
CALB1,0.7674200250204394,Not depleted,H19.30.002,Sst_11
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.8549125496181119,Vulnerable,H19.30.002,Sst_22
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.3640561814141941,Vulnerable,H19.30.002,Sst_3
CALB1,0.8268433400096433,Vulnerable,H19.30.002,Sst_25
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.0,Not depleted,H19.30.002,Sst_23
CALB1,0.0,Not depleted,H19.30.002,Sst_12
CALB1,1.6191539914930113,Vulnerable,H19.30.002,Sst_25
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,1.9883102952346854,Vulnerable,H19.30.002,Sst_25
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.0,Not depleted,H19.30.002,Sst_23
CALB1,0.0,Vulnerable,H19.30.002,Sst_2
CALB1,0.0,Not depleted,H19.30.002,Sst_5
CALB1,0.0,Not depleted,H19.30.002,Sst_13
CALB1,0.0,Not depleted,H19.30.002,Sst_19
CALB1,1.2111604894174424,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.0,Not depleted,H19.30.002,Sst_19
CALB1,1.395438577491235,Not depleted,H19.30.002,Sst_23
CALB1,1.855623302383213,Vulnerable,H19.30.002,Sst_25
CALB1,0.0,Not depleted,H19.30.002,Sst_11
CALB1,0.8125307621352865,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_19
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_13
CALB1,0.41714670241439145,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Not depleted,H19.30.002,Sst_12
CALB1,0.9922203393519686,Not depleted,H19.30.002,Sst_23
CALB1,1.7524497360579283,Vulnerable,H19.30.002,Sst_3
CALB1,1.4584385360871028,Vulnerable,H19.30.002,Sst_25
CALB1,0.0,Vulnerable,H19.30.002,Sst_2
CALB1,0.6903836818572565,Vulnerable,H19.30.002,Sst_3
CALB1,0.0,Vulnerable,H19.30.002,Sst_2
CALB1,0.0,Not depleted,H19.30.002,Sst_12
CALB1,0.0,Not depleted,H19.30.002,Sst_12
CALB1,1.166367848734787,Vulnerable,H19.30.002,Sst_22
SST,0.7910737300312288,Vulnerable,H18.30.002,Sst_2
SST,0.8067001279832339,Not depleted,H18.30.002,Sst_4
SST,2.1350088735336517,Not depleted,H18.30.002,Sst_23
SST,1.243062609919688,Vulnerable,H18.30.002,Sst_3
SST,1.7379029451804537,Vulnerable,H18.30.002,Sst_3
SST,0.893952493585295,Vulnerable,H18.30.002,Sst_3
SST,1.0716888330597334,Not depleted,H18.30.002,Sst_11
SST,2.427679574999727,Not depleted,H18.30.002,Sst_13
SST,1.8090974228664278,Not depleted,H18.30.002,Sst_13
SST,0.5982873497837228,Vulnerable,H18.30.002,Sst_3
SST,1.5104087580598349,Vulnerable,H18.30.002,Sst_20
SST,1.958965842020656,Vulnerable,H18.30.002,Sst_3
SST,2.1282651827515298,Vulnerable,H18.30.002,Sst_20
SST,0.0,Vulnerable,H18.30.002,Sst_20
SST,1.5804787375161231,Vulnerable,H18.30.002,Sst_3
SST,2.3401759758351455,Not depleted,H18.30.002,Sst_9
SST,1.6062455713351274,Vulnerable,H18.30.002,Sst_20
SST,1.2331159711115716,Not depleted,H18.30.002,Sst_19
SST,0.8985885545321516,Not depleted,H18.30.002,Sst_10
SST,2.6042139365702135,Not depleted,H18.30.002,Sst_1
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,0.5999144074549477,Vulnerable,H18.30.002,Sst_2
SST,2.1920266920360425,Vulnerable,H18.30.002,Sst_20
SST,0.44011338766449193,Not depleted,H18.30.002,Sst_9
SST,0.7641979227249123,Vulnerable,H18.30.002,Sst_3
SST,1.412067640923044,Vulnerable,H18.30.002,Sst_3
SST,2.1591463529029458,Not depleted,H18.30.002,Sst_10
SST,3.1156694906547986,Not depleted,H18.30.002,Sst_10
SST,2.421805990246308,Not depleted,H18.30.002,Sst_10
SST,2.4494110472033657,Vulnerable,H18.30.002,Sst_3
SST,1.772136291096667,Not depleted,H18.30.002,Sst_11
SST,2.1395048657612046,Vulnerable,H18.30.002,Sst_20
SST,0.0,Not depleted,H18.30.002,Sst_11
SST,2.172485859487535,Not depleted,H18.30.002,Sst_13
SST,0.89234756221777,Not depleted,H18.30.002,Sst_11
SST,1.2658622117651943,Not depleted,H18.30.002,Sst_5
SST,1.0681658803201488,Not depleted,H18.30.002,Sst_4
SST,2.1004689966320145,Not depleted,H18.30.002,Sst_9
SST,1.7464049793982106,Vulnerable,H18.30.002,Sst_25
SST,2.7274043156184504,Not depleted,H18.30.002,Sst_19
SST,1.300447806626554,Not depleted,H18.30.002,Sst_19
SST,2.4555784732351906,Vulnerable,H18.30.002,Sst_20
SST,0.9154814965573262,Not depleted,H18.30.002,Sst_13
SST,1.418409037796927,Vulnerable,H18.30.002,Sst_3
SST,1.6042739782902515,Vulnerable,H18.30.002,Sst_3
SST,1.2095077872638882,Not depleted,H18.30.002,Sst_11
SST,1.6093312542999834,Vulnerable,H18.30.002,Sst_3
SST,2.2632346526528044,Not depleted,H18.30.002,Sst_10
SST,2.1989534279543403,Vulnerable,H18.30.002,Sst_2
SST,1.6255096688705803,Vulnerable,H18.30.002,Sst_20
SST,2.3340264948311176,Vulnerable,H18.30.002,Sst_20
SST,2.0151228140301423,Vulnerable,H18.30.002,Sst_20
SST,0.0,Not depleted,H18.30.002,Sst_11
SST,0.610159355325439,Vulnerable,H18.30.002,Sst_3
SST,0.950226123924791,Vulnerable,H18.30.002,Sst_3
SST,0.3416603307568517,Not depleted,H18.30.002,Sst_4
SST,1.1190905877967299,Not depleted,H18.30.002,Sst_10
SST,0.0,Not depleted,H18.30.002,Sst_23
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,0.8455113820292406,Not depleted,H18.30.002,Sst_10
SST,0.9504207563371828,Vulnerable,H18.30.002,Sst_2
SST,0.890932380983486,Not depleted,H18.30.002,Sst_10
SST,1.283535003695436,Not depleted,H18.30.002,Sst_13
SST,0.5940774068338089,Vulnerable,H18.30.002,Sst_3
SST,1.6242757685793896,Vulnerable,H18.30.002,Sst_25
SST,1.0766383980779795,Not depleted,H18.30.002,Sst_11
SST,0.5490665905614023,Vulnerable,H18.30.002,Sst_20
SST,1.3208215943176869,Not depleted,H18.30.002,Sst_10
SST,0.9064391950901418,Not depleted,H18.30.002,Sst_9
SST,1.395529963175582,Not depleted,H18.30.002,Sst_19
SST,0.47817067841927885,Not depleted,H18.30.002,Sst_5
SST,1.9592275371581502,Vulnerable,H18.30.002,Sst_3
SST,0.0,Not depleted,H18.30.002,Sst_13
SST,1.256825391937824,Vulnerable,H18.30.002,Sst_20
SST,0.4117283532971042,Vulnerable,H18.30.002,Sst_3
SST,0.0,Not depleted,H18.30.002,Sst_12
SST,1.2712813438067665,Not depleted,H18.30.002,Sst_12
SST,2.257657451679757,Vulnerable,H18.30.002,Sst_3
SST,1.0749194334546581,Vulnerable,H18.30.002,Sst_20
SST,1.964723960048151,Vulnerable,H18.30.002,Sst_2
SST,2.199479603883387,Not depleted,H18.30.002,Sst_19
SST,1.5483178179057342,Not depleted,H18.30.002,Sst_11
SST,2.4236071457128996,Vulnerable,H18.30.002,Sst_3
SST,2.608496228294576,Vulnerable,H18.30.002,Sst_3
SST,0.8013123342163877,Vulnerable,H18.30.002,Sst_3
SST,0.0,Not depleted,H18.30.002,Sst_9
SST,1.0962180337334615,Not depleted,H18.30.002,Sst_19
SST,2.047211783718732,Vulnerable,H18.30.002,Sst_25
SST,2.2758168436895296,Not depleted,H18.30.002,Sst_9
SST,1.324396349331925,Vulnerable,H18.30.002,Sst_3
SST,1.6728128403732343,Vulnerable,H18.30.002,Sst_20
SST,2.7537937763837195,Not depleted,H18.30.002,Sst_10
SST,1.7482667005698815,Vulnerable,H18.30.002,Sst_20
SST,0.0,Vulnerable,H18.30.002,Sst_2
SST,2.044865210681569,Not depleted,H18.30.002,Sst_11
SST,0.6710690941984188,Not depleted,H18.30.002,Sst_23
SST,0.5835866463750707,Not depleted,H18.30.002,Sst_11
SST,1.6416231671219872,Not depleted,H18.30.002,Sst_11
SST,0.8272414777870039,Vulnerable,H18.30.002,Sst_3
SST,0.0,Not depleted,H18.30.002,Sst_11
SST,0.8104444120968717,Not depleted,H18.30.002,Sst_23
SST,0.9364024554714943,Not depleted,H18.30.002,Sst_10
SST,1.81397555270741,Not depleted,H18.30.002,Sst_19
SST,0.0,Not depleted,H18.30.002,Sst_4
SST,1.137110534973193,Vulnerable,H18.30.002,Sst_2
SST,0.6108192713749583,Not depleted,H18.30.002,Sst_10
SST,1.5990001707067791,Not depleted,H18.30.002,Sst_12
SST,1.0022611579964085,Not depleted,H18.30.002,Sst_13
SST,2.563105189119604,Vulnerable,H18.30.002,Sst_22
SST,1.017497800222481,Vulnerable,H18.30.002,Sst_2
SST,1.168235379177023,Not depleted,H18.30.002,Sst_11
SST,2.0714329431515917,Vulnerable,H18.30.002,Sst_25
SST,1.4727803900543592,Not depleted,H18.30.002,Sst_11
SST,1.6114569659278477,Vulnerable,H18.30.002,Sst_3
SST,0.6613380041051704,Vulnerable,H18.30.002,Sst_3
SST,0.9002753165521787,Vulnerable,H18.30.002,Sst_3
SST,1.6493212572288525,Not depleted,H18.30.002,Sst_11
SST,1.1109403490580003,Not depleted,H18.30.002,Sst_13
SST,1.4991672368464575,Vulnerable,H18.30.002,Sst_2
SST,0.0,Vulnerable,H18.30.002,Sst_20
SST,0.9518344070251059,Vulnerable,H18.30.002,Sst_2
SST,1.1143222542359177,Not depleted,H18.30.002,Sst_23
SST,2.3135769658029304,Vulnerable,H18.30.002,Sst_3
SST,1.9301765967147892,Vulnerable,H18.30.002,Sst_3
SST,1.2542530596666255,Vulnerable,H18.30.002,Sst_25
SST,1.0462879961636922,Vulnerable,H18.30.002,Sst_3
SST,1.2428520845959141,Not depleted,H18.30.002,Sst_1
SST,1.5793355512168954,Not depleted,H18.30.002,Sst_7
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,0.3270113860944662,Vulnerable,H18.30.002,Sst_3
SST,1.125384600421828,Not depleted,H18.30.002,Sst_13
SST,1.3957086206517968,Not depleted,H18.30.002,Sst_9
SST,0.35709114845991585,Not depleted,H18.30.002,Sst_4
SST,0.0,Not depleted,H18.30.002,Sst_11
SST,0.8391903448484392,Vulnerable,H18.30.002,Sst_20
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.5453114295967825,Not depleted,H18.30.002,Sst_19
SST,1.1858341450041783,Not depleted,H18.30.002,Sst_19
SST,1.7975642265888587,Not depleted,H18.30.002,Sst_23
SST,1.0419538091997096,Vulnerable,H18.30.002,Sst_3
SST,1.9950312763867277,Not depleted,H18.30.002,Sst_11
SST,1.063321570737519,Not depleted,H18.30.002,Sst_5
SST,0.44207097797518935,Not depleted,H18.30.002,Sst_4
SST,0.8687342376415335,Not depleted,H18.30.002,Sst_11
SST,2.303232223835531,Vulnerable,H18.30.002,Sst_20
SST,1.758321518025381,Vulnerable,H18.30.002,Sst_3
SST,1.2825611851214396,Not depleted,H18.30.002,Sst_13
SST,0.659461334160865,Vulnerable,H18.30.002,Sst_20
SST,0.5169531600791686,Vulnerable,H18.30.002,Sst_3
SST,2.2370221222411044,Vulnerable,H18.30.002,Sst_3
SST,1.8126158703372375,Not depleted,H18.30.002,Sst_19
SST,2.1058834245719047,Vulnerable,H18.30.002,Sst_2
SST,1.3992772489981333,Not depleted,H18.30.002,Sst_11
SST,1.686301182744965,Not depleted,H18.30.002,Sst_19
SST,1.0486905983945876,Not depleted,H18.30.002,Sst_11
SST,1.217445297181095,Vulnerable,H18.30.002,Sst_20
SST,2.0493003636351355,Vulnerable,H18.30.002,Sst_2
SST,0.0,Not depleted,H18.30.002,Sst_23
SST,1.217040769557404,Not depleted,H18.30.002,Sst_11
SST,1.240314565065693,Not depleted,H18.30.002,Sst_19
SST,1.9968682004340237,Vulnerable,H18.30.002,Sst_3
SST,1.6975954298705815,Not depleted,H18.30.002,Sst_19
SST,0.6468003730870541,Not depleted,H18.30.002,Sst_11
SST,2.7919031440709032,Vulnerable,H18.30.002,Sst_3
SST,1.854929987917237,Not depleted,H18.30.002,Sst_13
SST,2.2539355838938624,Not depleted,H18.30.002,Sst_13
SST,0.9804127772237731,Vulnerable,H18.30.002,Sst_20
SST,0.737124953312686,Not depleted,H18.30.002,Sst_13
SST,0.4172349960603828,Not depleted,H18.30.002,Sst_10
SST,2.7756072718279383,Vulnerable,H18.30.002,Sst_22
SST,1.5984360030901217,Not depleted,H18.30.002,Sst_13
SST,1.9743964737585427,Not depleted,H18.30.002,Sst_9
SST,0.8297846042005558,Not depleted,H18.30.002,Sst_11
SST,0.5697433408848276,Vulnerable,H18.30.002,Sst_3
SST,1.030465529378493,Not depleted,H18.30.002,Sst_12
SST,1.5354850138487732,Vulnerable,H18.30.002,Sst_22
SST,1.0406098489544569,Not depleted,H18.30.002,Sst_9
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.5786017510748835,Not depleted,H18.30.002,Sst_13
SST,0.0,Not depleted,H18.30.002,Sst_11
SST,1.0553846574034826,Vulnerable,H18.30.002,Sst_3
SST,0.6353202127563722,Not depleted,H18.30.002,Sst_13
SST,0.35373394034838207,Vulnerable,H18.30.002,Sst_25
SST,0.7900534775476232,Not depleted,H18.30.002,Sst_11
SST,0.7504453275098817,Not depleted,H18.30.002,Sst_4
SST,0.5237094389417442,Not depleted,H18.30.002,Sst_11
SST,1.7771871622017803,Not depleted,H18.30.002,Sst_11
SST,1.6508935571690728,Vulnerable,H18.30.002,Sst_25
SST,1.3313357719765233,Not depleted,H18.30.002,Sst_11
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.301653954471805,Not depleted,H18.30.002,Sst_11
SST,0.6909047478275725,Vulnerable,H18.30.002,Sst_3
SST,0.5812837200646821,Not depleted,H18.30.002,Sst_11
SST,1.8381425497351502,Vulnerable,H18.30.002,Sst_2
SST,1.2219713606988944,Vulnerable,H18.30.002,Sst_3
SST,0.609909867680127,Not depleted,H18.30.002,Sst_23
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.1884986299865137,Not depleted,H18.30.002,Sst_12
SST,2.3188326809957354,Not depleted,H18.30.002,Sst_9
SST,0.8684531534800898,Not depleted,H18.30.002,Sst_7
SST,2.222752754702479,Not depleted,H18.30.002,Sst_10
SST,1.9286733516244914,Not depleted,H18.30.002,Sst_19
SST,2.685204697584203,Vulnerable,H18.30.002,Sst_20
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.2330815063972458,Vulnerable,H18.30.002,Sst_20
SST,1.1698414177855925,Vulnerable,H18.30.002,Sst_3
SST,1.5509216491067932,Vulnerable,H18.30.002,Sst_20
SST,2.0369785516868038,Vulnerable,H18.30.002,Sst_20
SST,0.0,Not depleted,H18.30.002,Sst_19
SST,1.2577405349268842,Vulnerable,H18.30.002,Sst_3
SST,1.5896163608989646,Not depleted,H18.30.002,Sst_13
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,0.9115174531214975,Vulnerable,H18.30.002,Sst_3
SST,0.591616612939957,Vulnerable,H18.30.002,Sst_3
SST,1.3914766565383445,Not depleted,H18.30.002,Sst_5
SST,1.5656081688026053,Not depleted,H18.30.002,Sst_5
SST,1.2940704913321421,Vulnerable,H18.30.002,Sst_3
SST,1.0478483207655744,Vulnerable,H18.30.002,Sst_2
SST,2.0229415369826387,Not depleted,H18.30.002,Sst_10
SST,1.1133602220508478,Not depleted,H18.30.002,Sst_11
SST,2.234460744551494,Vulnerable,H18.30.002,Sst_3
SST,0.5867751252793122,Not depleted,H18.30.002,Sst_11
SST,0.0,Not depleted,H18.30.002,Sst_11
SST,2.427693531851613,Not depleted,H18.30.002,Sst_13
SST,0.0,Vulnerable,H18.30.002,Sst_25
SST,1.5225286142689587,Not depleted,H18.30.002,Sst_13
SST,1.9099627417144072,Vulnerable,H18.30.002,Sst_3
SST,2.243365112570977,Not depleted,H18.30.002,Sst_23
SST,0.50769863372595,Not depleted,H18.30.002,Sst_19
SST,1.1465465730449234,Not depleted,H18.30.002,Sst_13
SST,1.927328390336744,Not depleted,H18.30.002,Sst_10
SST,1.508350032113474,Vulnerable,H18.30.002,Sst_2
SST,2.0997037959080638,Vulnerable,H18.30.002,Sst_3
SST,0.0,Not depleted,H18.30.002,Sst_19
SST,1.061380774070763,Not depleted,H18.30.002,Sst_11
SST,1.2945318996829394,Vulnerable,H18.30.002,Sst_3
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,0.0,Not depleted,H18.30.002,Sst_11
SST,0.95515993573079,Not depleted,H18.30.002,Sst_13
SST,1.7910098627363438,Vulnerable,H18.30.002,Sst_20
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.1595640655949169,Vulnerable,H18.30.002,Sst_3
SST,1.3023944650789536,Not depleted,H18.30.002,Sst_13
SST,1.0882539457389515,Not depleted,H18.30.002,Sst_19
SST,1.7550563140495083,Not depleted,H18.30.002,Sst_19
SST,0.9701640884441363,Vulnerable,H18.30.002,Sst_3
SST,0.6363864091243803,Vulnerable,H18.30.002,Sst_3
SST,1.7641423406975847,Not depleted,H18.30.002,Sst_13
SST,2.586436051683706,Vulnerable,H18.30.002,Sst_3
SST,0.4008034021821903,Vulnerable,H18.30.002,Sst_3
SST,0.8997555938977445,Not depleted,H18.30.002,Sst_23
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,2.023306911914506,Not depleted,H18.30.002,Sst_19
SST,1.2828437340537304,Not depleted,H18.30.002,Sst_13
SST,1.101654853454643,Vulnerable,H18.30.002,Sst_25
SST,1.2058075921747862,Vulnerable,H18.30.002,Sst_20
SST,2.603930657532858,Not depleted,H18.30.002,Sst_9
SST,1.5513829517707607,Vulnerable,H18.30.002,Sst_3
SST,1.620163605466875,Vulnerable,H18.30.002,Sst_20
SST,0.7605587355757932,Not depleted,H18.30.002,Sst_7
SST,2.1550529383372496,Vulnerable,H18.30.002,Sst_3
SST,1.1461804432212899,Vulnerable,H18.30.002,Sst_3
SST,1.4032892284828282,Not depleted,H18.30.002,Sst_19
SST,2.602799921769128,Not depleted,H18.30.002,Sst_9
SST,1.7389149675394153,Not depleted,H18.30.002,Sst_23
SST,2.3568786610285293,Vulnerable,H18.30.002,Sst_22
SST,0.732102148295771,Vulnerable,H18.30.002,Sst_20
SST,1.3044064676105025,Not depleted,H18.30.002,Sst_12
SST,0.5769044815473807,Not depleted,H18.30.002,Sst_23
SST,2.48877157235471,Vulnerable,H18.30.002,Sst_3
SST,1.1350289431141871,Not depleted,H18.30.002,Sst_11
SST,2.144370860554667,Vulnerable,H18.30.002,Sst_3
SST,1.2956099741772371,Not depleted,H18.30.002,Sst_19
SST,0.9535465665861171,Not depleted,H18.30.002,Sst_19
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.2803996535589717,Not depleted,H18.30.002,Sst_11
SST,0.6073884656406694,Vulnerable,H18.30.002,Sst_3
SST,0.9649648396400448,Not depleted,H18.30.002,Sst_23
SST,1.4451626539750544,Not depleted,H18.30.002,Sst_10
SST,1.4848557952876138,Not depleted,H18.30.002,Sst_13
SST,0.8823745252850473,Vulnerable,H18.30.002,Sst_20
SST,0.677855839837686,Vulnerable,H18.30.002,Sst_3
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,2.854759873444376,Not depleted,H18.30.002,Sst_19
SST,0.5948416218148252,Vulnerable,H18.30.002,Sst_3
SST,2.214272261877677,Vulnerable,H18.30.002,Sst_3
SST,1.4032561672771573,Not depleted,H18.30.002,Sst_11
SST,1.2938143147451466,Not depleted,H18.30.002,Sst_12
SST,1.4728235687349789,Vulnerable,H18.30.002,Sst_3
SST,1.9734956971021012,Not depleted,H18.30.002,Sst_12
SST,2.372014142660218,Not depleted,H18.30.002,Sst_11
SST,1.14727961026015,Vulnerable,H18.30.002,Sst_3
SST,0.33733158929512347,Not depleted,H18.30.002,Sst_1
SST,2.3799091764285887,Not depleted,H18.30.002,Sst_12
SST,1.4251687875868646,Vulnerable,H18.30.002,Sst_25
SST,1.8230144083405302,Vulnerable,H18.30.002,Sst_22
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.749842947461297,Not depleted,H18.30.002,Sst_23
SST,1.0192113656204105,Not depleted,H18.30.002,Sst_4
SST,0.42374804515209424,Not depleted,H18.30.002,Sst_9
SST,2.207242550206498,Vulnerable,H18.30.002,Sst_20
SST,0.721777926611636,Not depleted,H18.30.002,Sst_4
SST,1.9912475836494699,Vulnerable,H18.30.002,Sst_3
SST,1.6248953590115804,Vulnerable,H18.30.002,Sst_3
SST,1.219388431832235,Vulnerable,H18.30.002,Sst_3
SST,1.4026200907532174,Vulnerable,H18.30.002,Sst_22
SST,1.682939822445399,Vulnerable,H18.30.002,Sst_20
SST,1.8705692397132612,Vulnerable,H18.30.002,Sst_20
SST,2.131430445131941,Not depleted,H18.30.002,Sst_13
SST,0.7170774673547182,Not depleted,H18.30.002,Sst_11
SST,1.5645160717846975,Vulnerable,H18.30.002,Sst_22
SST,1.3470238423862395,Vulnerable,H18.30.002,Sst_3
SST,1.6978687782745854,Vulnerable,H18.30.002,Sst_20
SST,1.6663217700542885,Vulnerable,H18.30.002,Sst_22
SST,0.8621991838468781,Not depleted,H18.30.002,Sst_9
SST,1.5255243497520492,Not depleted,H18.30.002,Sst_11
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.28586639572104,Vulnerable,H18.30.002,Sst_2
SST,0.625342114207942,Vulnerable,H18.30.002,Sst_3
SST,1.744999379168938,Vulnerable,H18.30.002,Sst_25
SST,2.1198998870354093,Not depleted,H18.30.002,Sst_11
SST,0.0,Vulnerable,H18.30.002,Sst_22
SST,0.44575674408463156,Not depleted,H18.30.002,Sst_13
SST,2.2005202436270936,Vulnerable,H18.30.002,Sst_3
SST,2.1312043575445565,Not depleted,H18.30.002,Sst_4
SST,2.2471662078406376,Not depleted,H18.30.002,Sst_19
SST,2.561370029500752,Not depleted,H18.30.002,Sst_10
SST,1.0816060791487128,Vulnerable,H18.30.002,Sst_3
SST,0.0,Not depleted,H18.30.002,Sst_7
SST,1.0176857983475653,Not depleted,H18.30.002,Sst_10
SST,0.0,Vulnerable,H18.30.002,Sst_2
SST,1.1396099798117576,Vulnerable,H18.30.002,Sst_3
SST,1.1106823055064372,Vulnerable,H18.30.002,Sst_3
SST,0.6805400135063954,Vulnerable,H18.30.002,Sst_20
SST,1.104783491510556,Not depleted,H18.30.002,Sst_1
SST,2.012140102420999,Not depleted,H18.30.002,Sst_10
SST,1.9836019289940565,Not depleted,H18.30.002,Sst_23
SST,0.8820424861183426,Not depleted,H18.30.002,Sst_19
SST,0.0,Vulnerable,H18.30.002,Sst_3
SST,1.6671423747866518,Not depleted,H18.30.002,Sst_11
SST,0.0,Not depleted,H18.30.002,Sst_5
SST,0.6380452903472246,Not depleted,H18.30.002,Sst_11
SST,0.0,Not depleted,H18.30.002,Sst_23
SST,0.24466438276079822,Not depleted,H18.30.002,Sst_12
