pathway,pval,padj,log2err,ES,NES,size,leadingEdge,signature,source
GOBP_APPENDAGE_MORPHOGENESIS,0.21164889253486463,0.8355857080288596,0.04982688648195823,0.2691358185645055,1.143298748831408,69,MBNL1|WDR19|INTU|TULP3|AFF3|ZBTB16|FGFR1|RARB|WDPCP|CHST11|NIPBL|LRP5|B9D1|ERRFI1|DYNC2H1|BMPR1A|FLVCR1,non_depleted,C5:GO:BP
GOBP_ARACHIDONATE_METABOLIC_PROCESS,0.4319323892188214,0.8962547201022166,0.02988035562032526,0.3499363459425238,1.0109298236077302,14,CYP4Z1|FAAH2|DAGLB,non_depleted,C5:GO:BP
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION,0.17432917450008545,0.8266495259199604,0.042818593312284624,-0.4178697407891501,-1.2612176635882006,20,CYTH3|GBF1|ARFGEF2|GIT2|IQSEC1|CYTH1,non_depleted,C5:GO:BP
GOBP_ARGININE_METABOLIC_PROCESS,0.6845425867507886,0.9558023861496792,0.02184256986013989,0.32198973072004855,0.8310693604565726,10,ATP2B4|AZIN1,non_depleted,C5:GO:BP
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS,0.8403873744619799,0.9873651086971693,0.015365169085388779,-0.27879205956698244,-0.7112777392062737,11,FTCD,non_depleted,C5:GO:BP
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,0.5507537688442211,0.9313986214747235,0.020615274515886756,-0.27504413928257926,-0.9375417044549063,34,PICK1|ACTR2|WASF3|CARMIL1|ACTR3|WASHC5|GMFB|CYFIP1|ARPC5L|CTNNA2|WASHC2C|RNH1,non_depleted,C5:GO:BP
GOBP_ARTERY_DEVELOPMENT,0.8328994467946632,0.9853283626730472,0.014089358324529457,-0.21602530021690947,-0.7792606567354297,44,PRICKLE1|NF1|LUZP1|TAB1|NDST1|SUFU|CITED2|ROBO2|HHIPL1|COMT|LDLR|MYH10|AP2B1|LRP1,non_depleted,C5:GO:BP
GOBP_ARTERY_MORPHOGENESIS,0.5773882991853864,0.9338981103686985,0.02611355892376088,0.27409667966529055,0.9168812090565674,24,RBPJ|BMPR1A|AKT3|NPRL3|EDNRA|NRP1|SMAD7|NFATC3|ZMIZ1|VEGFA|BMPR2,non_depleted,C5:GO:BP
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.9693328550932568,0.9991272486135765,0.013303806824025611,-0.2173260619724466,-0.5544605189633288,11,GOT2|GOT1|APIP,non_depleted,C5:GO:BP
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.577073088010853,0.9338981103686985,0.020089575879766883,-0.2945100115411236,-0.9197939706985949,23,NAT8L|GOT2|ASS1|SMS|GOT1|APIP|NIT2,non_depleted,C5:GO:BP
GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT,0.07899429386590585,0.7713779917858661,0.0670487152800428,-0.5483716082629598,-1.4361252699445686,12,LRRC8B|LRRC8A|SLC1A6|SLC25A22,non_depleted,C5:GO:BP
GOBP_ASSOCIATIVE_LEARNING,0.4386435331230284,0.8990774561187898,0.023247209411683182,-0.2595797069112592,-1.0067832280241438,63,ATXN1|TUBA1A|NF1|TNR|DEAF1|ABL1|B3GAT1|BRSK1|PIANP|CHRNB2|NDRG4|UCN|KRAS|TANC1|TAFA2|SYNGAP1|ABCA7|B4GALT2|CDK5|COMT|NETO1,non_depleted,C5:GO:BP
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION,0.8032897701667417,0.978516923086016,0.01938529382048199,0.287578516690938,0.7422525352374741,10,CLASP1|PDE4DIP|RAB11A|LIMK2|CENPJ,non_depleted,C5:GO:BP
GOBP_ASTROCYTE_ACTIVATION,0.9069015097052481,0.9991272486135765,0.01429662101591908,-0.2574226618448754,-0.6391550740161427,10,PSEN1|TTBK1|LDLR|LRP1,non_depleted,C5:GO:BP
GOBP_ASTROCYTE_DEVELOPMENT,0.3066436583261432,0.8623407003726825,0.03104006484381024,-0.38729326874231695,-1.1198909466981872,17,NF1|PLP1|PSEN1|TTBK1|TSPAN2|KRAS|LDLR|LRP1,non_depleted,C5:GO:BP
GOBP_ASTROCYTE_DIFFERENTIATION,0.6688161375661376,0.9519090416990666,0.017506873948808763,-0.24856476521686424,-0.874547507710986,39,NF1|PLP1|ABL1|QKI|DAB1|PSEN1|TTBK1|TSPAN2|KRAS|MAP2K1|LDLR|SERPINE2|LRP1|PTPN11,non_depleted,C5:GO:BP
GOBP_ASYMMETRIC_CELL_DIVISION,0.4158345221112696,0.889385102137153,0.026164674516384486,-0.39409889371384377,-1.0321019024169615,12,ACTR2|PARD3|ETV5|ACTR3|SOX5|GOLGA2,non_depleted,C5:GO:BP
GOBP_ATP_BIOSYNTHETIC_PROCESS,0.3697211155378486,0.8792966495807732,0.02625278438302249,-0.2752224382879513,-1.0493859814367403,58,PID1|NDUFS2|NDUFS6|SDHC|NDUFV1|VPS9D1|NDUFA1|NDUFS7|NDUFS3|NDUFB2|NDUFB1|NDUFAB1|NDUFS5|LIPA|ENO1|FAM3A|MAP2K1|SDHB|STOML2,non_depleted,C5:GO:BP
GOBP_ATP_METABOLIC_PROCESS,0.03540867512540572,0.6993503572309642,0.09209960257914776,-0.3087349842225381,-1.359291118955677,138,HK1|PID1|OGDHL|NDUFS2|PFKFB3|NDUFS6|OGDH|HDAC4|SDHC|PFKM|NDUFV1|HSPA8|VPS9D1|ATP6V1A|AK5|NDUFA1|NDUFS7|NDUFS3|PSEN1|BCL2L13|ZBTB7A|ADPGK|FIS1|NDUFB2|DNM1L|MTOR|ATP1B1|NDUFB1|NDUFAB1|SRC|PRKAA1|PKM|PRKAG1|NDUFS5|LIPA|ENO1|FAM3A|ENO2|MAP2K1|PGAM1|IGF1|SDHB|STOML2|MLXIPL,non_depleted,C5:GO:BP
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.2503907471084714,0.8495192171705267,0.033038018545627504,-0.2836825937030499,-1.1302236757490656,73,NDUFS2|NDUFS6|SDHC|UQCRC1|NDUFV1|NDUFA1|DNAJC15|NDUFS7|NDUFS3|UQCRC2|NDUFB2|COX6C|NDUFB1|NDUFAB1|COX5A|NDUFA4|NDUFAF1|ISCU|NDUFS5|UQCRFS1|SDHB|PARK7|COX6B1,non_depleted,C5:GO:BP
GOBP_ATP_TRANSPORT,0.035355839416058396,0.6993503572309642,0.11516714100944504,0.567670125099164,1.6044904780163338,13,SLC25A41|CD47|ANKH,non_depleted,C5:GO:BP
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION,0.9369633981021238,0.9991272486135765,0.01714151505212773,0.23192948449701628,0.6180804376692592,11,RYR2|ANK2|KCNJ3|TRPM4|SCN3B|CACNA1C,non_depleted,C5:GO:BP
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,0.8626299141436964,0.990922551986094,0.01836004665050759,0.2632159175754856,0.7014572118305413,11,ACVR1|BMPR1A|MDM2|ADAMTS19|BMPR2,non_depleted,C5:GO:BP
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.024635036496350366,0.6599345517453205,0.13839546889485557,0.5901665820429529,1.668075559139122,13,CENPC|HNRNPU|RMDN1,non_depleted,C5:GO:BP
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.009385033341565818,0.5011169711553731,0.23514199556110812,0.5036167982344557,1.702491139324659,25,CENPC|HNRNPU|KNTC1|RMDN1,non_depleted,C5:GO:BP
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT,0.9317803660565723,0.9991272486135765,0.01796949397118852,0.21336310783124113,0.6481306775257911,17,FGFR1|WDPCP|LHFPL5|SOD1|RAC1,non_depleted,C5:GO:BP
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS,0.9132908511606737,0.9991272486135765,0.01762369845079906,0.23938357279300113,0.656530211731145,12,WDPCP|LHFPL5|SOD1|RAC1,non_depleted,C5:GO:BP
GOBP_AUDITORY_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION,0.9000718907260963,0.9990723916769582,0.01440568733994104,-0.2600815713833846,-0.6457568840926472,10,ANKRD24,non_depleted,C5:GO:BP
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,0.2878248487006052,0.8587440657569728,0.03285499867295293,-0.4284732440561633,-1.1464123397240924,13,NF1|PHACTR4|NAV2|PLXNA3,non_depleted,C5:GO:BP
GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION,0.09398362406550374,0.7762291184095477,0.06113587746534693,-0.5230948605086199,-1.399579579943922,13,VPS39|RUBCNL|ZNRF2|PIP4K2A|PLEKHM1|TOM1|ATP13A2,non_depleted,C5:GO:BP
GOBP_AUTOPHAGOSOME_MATURATION,0.7913891145410236,0.9781139472674624,0.01480592650509564,-0.22122639488514306,-0.8109519321069837,48,RUBCN|CHMP4B|ATP2A2|RUBCNL|TECPR1|PIK3R4|MCOLN1|TOM1|SNAP29|MAP1LC3A|WIPI2|SNX14|VMP1|GABARAPL1|VPS16|VPS4B|MFSD8|CLEC16A,non_depleted,C5:GO:BP
GOBP_AUTOPHAGOSOME_ORGANIZATION,0.19579043004239854,0.8266495259199604,0.037446187171478275,-0.2783304858065031,-1.1629253136141184,99,AMBRA1|SNX4|EPHB2|ULK3|RAB3GAP2|SNX30|ATG13|ATP2A2|ATG4D|SMURF1|SNX7|DNAJC16|PSEN1|ATG2A|SPG11|PIP4K2A|MOAP1|RAB33B|EHMT2|MTOR|TBC1D14|PACS2|TOM1|ATP13A2|TBC1D12|MAP1LC3A|RAB23|SCFD1|WIPI2,non_depleted,C5:GO:BP
GOBP_AUTOPHAGY_OF_MITOCHONDRION,0.5792231812577066,0.9338981103686985,0.018595628132310457,-0.2300410444194791,-0.9367988586861566,85,SREBF2|AMBRA1|EIF2AK1|ULK3|NIPSNAP1|SNX30|ATG13|FBXW7|ATG4D|SREBF1|SNX7|VPS13C|BCL2L13|ATG2A,non_depleted,C5:GO:BP
GOBP_AUTOPHAGY_OF_PEROXISOME,0.10178655383168782,0.7859006594240714,0.06785488334225928,0.4621245561877009,1.3847614048218178,16,WDR45|ACBD5|RB1CC1|PEX5|ATM|WIPI1|USP30|SQSTM1,non_depleted,C5:GO:BP
GOBP_AXIS_SPECIFICATION,0.36596736596736595,0.8788965517241378,0.035572587882033116,0.27345111605482647,1.0533288906708724,43,BCOR|MNS1|DLL1|TDRKH|TDRD6|PKD1L1|SFRP1|PGAP1|CXXC4|BASP1,non_depleted,C5:GO:BP
GOBP_AXONAL_FASCICULATION,0.6253914719344736,0.9475387719037107,0.024367764741697977,0.2786916550348838,0.884846649030673,20,SEMA5A|NCAM2|EPHA4|CASP3|NRCAM|AMIGO1|NRP1|CNTN4|CNR1|EPHB3|ARHGAP35,non_depleted,C5:GO:BP
GOBP_AXONAL_TRANSPORT,0.023684628834843426,0.6599345517453205,0.11750648185672236,-0.3867464907697028,-1.485499331132234,60,DYNC1H1|AP3M2|SPG7|KIF5A|AP3B1|DTNBP1|KIF1B|PAFAH1B1|AP3D1|FBXW11|NDEL1|RAB27B|ARMCX3|KIF21A|TRAK1|KIF1A|SPAST|AP3M1|KIF3B|KIF3A|KIF5C|NETO1|TMEM108|BLOC1S2|HDAC6|HSBP1|TRIM46,non_depleted,C5:GO:BP
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION,0.9395168400634809,0.9991272486135765,0.013511384155887155,-0.22277061403563897,-0.6189096385780629,15,ARMCX3|TRAK1|SPAST|HDAC6|HSBP1,non_depleted,C5:GO:BP
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY,0.34175863296546816,0.8707665648547649,0.029600712920768546,-0.4092786771415514,-1.0950558345704438,13,DNAH7|TTC12|DNAH1|CCDC40,non_depleted,C5:GO:BP
GOBP_AXONEME_ASSEMBLY,0.5626423690205011,0.9323285799675518,0.01984591127402892,-0.2593573560582266,-0.9355708956689986,44,DNAH7|GAS8|TTC12|CFAP46|CFAP47|STK36|DNAH1|IQCG,non_depleted,C5:GO:BP
GOBP_AXON_DEVELOPMENT,0.06934500132590825,0.7693361785842271,0.06144390609188169,-0.24745714039529632,-1.2115382072275391,341,CNTNAP1|PRICKLE1|COL25A1|PTPRO|NTN4|PPP3CB|STK25|ARHGEF40|ENAH|VCL|BCL2|DCLK1|TNR|ARX|EPHB2|CRTAC1|SCN1B|EXT1|APBB2|MAP3K13|KIF5A|FLRT2|PLP1|ABL1|SZT2|GOLGA4|SEMA4G|B4GALT6|TAOK2|DAB1|EPHA6|PITPNA|PAFAH1B1|SEMA6C|SMURF1|PARD3|THY1|RAB3A|BRSK1|LIMK1|AFG3L2|PLXNA3|TNFRSF21|NRXN1|PSEN1|NDEL1|PTPRS|EFNA5|SPG11|CDH4|NUMB|B4GAT1|EFNB3|GPM6B|ECE1|CNP|MAP1B|C12orf57|EVL|PTPRJ|BRSK2|TTC8|NTNG1|KIF21A|DVL1|BCL11A|ADAM17|TRAK1|PRKG1|FSTL4|SLITRK1|CHRNB2|KIFC2|ROBO2|TSPAN2|FLOT1|ADCY1|MARK2|SOS1|SPAST|LRP4|TRAK2|NEFH|FBXO45|NFIB|JAK2|SLITRK2|SLITRK5|LRIG2|UNC5A|PLXNC1|SYNGAP1|EPHA5|WDR47|DNM2|ZPR1|DAG1|CYFIP1|PLXNA4|APLP1|PRKCQ|CDK5|KIF5C|PTPRM|NFASC|MAP2K1|PAK1|SLIT2,non_depleted,C5:GO:BP
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM,0.45928165007112376,0.907007655307906,0.024450454004778126,-0.3657179151011813,-0.9957726868782644,14,CNTNAP1|PLP1|B4GALT6|GPM6B|TENM4|ABCA2,non_depleted,C5:GO:BP
GOBP_AXON_EXTENSION,0.3090009279307145,0.8626813412804519,0.02887664213262334,-0.2668537274667263,-1.0812517993288182,82,PPP3CB|VCL|DCLK1|TNR|MAP3K13|ABL1|GOLGA4|PAFAH1B1|SEMA6C|SMURF1|LIMK1|PLXNA3|PTPRS|SPG11|CDH4|MAP1B|DVL1|BCL11A,non_depleted,C5:GO:BP
GOBP_AXO_DENDRITIC_TRANSPORT,0.09112185988453737,0.7713779917858661,0.0579561436845735,-0.3244096555680028,-1.2968590889661569,75,DYNC1H1|AP3M2|SPG7|KIF5A|AP3B1|DTNBP1|KIF1B|PAFAH1B1|AP3D1|FBXW11|NDEL1|RAB27B|SPG11|ARMCX3|KIF21A|TRAK1|KIFC2|KIF1A|SPAST|TRAK2|AP3M1|SFPQ|KIF3B|FLOT2|KIF3A|STAU1|KIF5C|NETO1|TMEM108|BLOC1S2|HDAC6|HSBP1|TRIM46,non_depleted,C5:GO:BP
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING,0.6419130434782608,0.9475387719037107,0.018864085434558725,-0.2972243312295846,-0.8703339375467921,18,TWF1|CARMIL1|ADD3|FLII,non_depleted,C5:GO:BP
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,0.15879684086708115,0.8266495259199604,0.04467153596201623,-0.40185547989993764,-1.2686255505275499,24,PRICKLE1|NTN4|POMGNT1|EXT1|FLRT2,non_depleted,C5:GO:BP
GOBP_BASE_EXCISION_REPAIR,0.576808721506442,0.9338981103686985,0.026193976396820005,0.25783968604360086,0.9288541088774176,32,HMGB1|RPA2|APEX1|POLE|USP47|OGG1|LIG3|HUWE1|NEIL2|ERCC6,non_depleted,C5:GO:BP
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING,0.2737719693555656,0.8519966234669051,0.03880257149788725,0.44860361169346585,1.1578652394748061,10,APEX1|POLE|LIG3,non_depleted,C5:GO:BP
GOBP_BASIC_AMINO_ACID_TRANSPORT,0.07171099928109274,0.7713779917858661,0.07081581393191784,-0.5861271205646763,-1.4552958175575719,10,SLC15A4|SLC7A6|SLC25A29,non_depleted,C5:GO:BP
GOBP_BEHAVIOR,0.22395967950374773,0.8362910628159045,0.03151572388899316,-0.21957266512108364,-1.0911969172348486,404,HCRTR2|SDK1|NMU|GRIN2B|PFKFB3|RASGRF1|PPP3CB|ATXN1|BCL2|TUBA1A|NF1|TNR|EPHB2|DEAF1|EXT1|ALK|BTBD9|KAT2A|APBA2|SLC8A3|ABL1|STRBP|THRB|KCNA2|SCN1A|PLCB1|DTNBP1|PAK5|GNB1L|CHD8|DAB1|B3GAT1|KCNK2|SORCS3|ABHD12|PAFAH1B1|NAV2|ZDHHC8|OPRM1|BRSK1|ADAM11|ETV5|SHANK3|NRXN1|PIANP|PSEN1|PCDH17|FGF12|MTA1|GNAO1|GRID1|HCN1|SPG11|EFNB3|TTBK1|KCTD16|SYT11|CNP|OPRD1|PAIP2|C12orf57|RCAN2|EIF4E|SPTBN2|EHMT2|DVL1|SLITRK1|CHRNB2|MTOR|OXR1|SLC1A2|NDRG4|ADCY1|NLGN1|UCN|AHI1|GLRB|GRIK2|SLITRK5|NLGN2|ASL|MEF2C|KRAS|AMFR|TANC1|PRKAA1|TAFA2|CLCN3|SYNGAP1|WDR47|ABCA7|HOMER2|ABCA2|GMFB|ARL6IP5|B4GALT2|CIC|AAAS|MAN2B1|FOXP2|ANKFN1|CDK5|GPR176|BBS2|EIF4EBP2|COMT|NETO1|ACVR2A|UBE2Q1|ZNF212|NPHP4|VDAC3,non_depleted,C5:GO:BP
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN,0.4470482199188824,0.9040008314170351,0.02900370742733096,0.3892456132185033,1.004659689346689,10,GRIA1|SCN3A,non_depleted,C5:GO:BP
GOBP_BICARBONATE_TRANSPORT,0.5746781872685593,0.933817544975931,0.020751485481661953,-0.32933961611215784,-0.9149836196294926,15,SLC4A8|SLC39A10,non_depleted,C5:GO:BP
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS,0.48817946505608284,0.919035900062814,0.022972366040414288,-0.3372797595679982,-0.9752726931488543,17,SIRT1|OSBPL3|CYP46A1|OSBP,non_depleted,C5:GO:BP
GOBP_BILE_ACID_METABOLIC_PROCESS,0.464206767556538,0.9074638496965444,0.02354611179015145,-0.3219998517470438,-0.9938319110718692,22,SIRT1|OSBPL3|PANK2|CYP46A1|OSBP,non_depleted,C5:GO:BP
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,0.5531478102189781,0.9313986214747235,0.02550190165621878,0.3256606956537839,0.9204632446518033,13,ADAM32|CCT4|CCT8|TCP1|CLGN|CCT5|B4GALT1,non_depleted,C5:GO:BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,0.6985963288600956,0.9603706720796932,0.015858406235239354,-0.21528853608748694,-0.878415261742275,86,CBL|TRIM62|ITCH|CHMP4B|NECTIN2|LAMP1|TFRC|EXOC7|CD81|SLC20A2,non_depleted,C5:GO:BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS,0.6140640475404424,0.942691595918355,0.018747173343972964,-0.25645983388570043,-0.9074098008450282,40,ATXN1|EXT1|GNB1L|CHD8|SHANK3|NRXN1|PIANP|GRID1|DVL1|CHRNB2|UCN|NLGN2|CIC|EIF4EBP2,non_depleted,C5:GO:BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.7959339651482727,0.9781139472674624,0.013843304096027957,-0.2012065878050871,-0.8346512628019119,95,CBL|TRIM62|ITCH|CHMP4B|NECTIN2|LAMP1|TFRC|EXOC7|CD81|SLC20A2,non_depleted,C5:GO:BP
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT,0.5952380952380952,0.9372722227154102,0.02777718062217995,0.21522883977737012,0.9359174601025277,79,BCOR|NELL1|ENPP1|ANKH|SBDS|FGFR1|SPP1|RFLNA|PTK2B|ROCK1|ADGRV1|ANO6|EIF2AK3|P2RX7|ACVR1|ERCC2|BMPR1A|NECTIN1,non_depleted,C5:GO:BP
GOBP_BLASTOCYST_DEVELOPMENT,0.5519050248481502,0.9313986214747235,0.028867612931497214,0.22252539646425948,0.9577996097562738,74,GINS1|SKIL|BCOR|PPP4R4|CCDC62|SBDS|NCAPG2|N4BP2L2|MED21|CNOT2|AGBL4|NECAB1|CNOT1|SF3B6|THOC2|CTR9|NPM2,non_depleted,C5:GO:BP
GOBP_BLASTOCYST_FORMATION,0.8639170165472956,0.990922551986094,0.019671691052435315,0.22004736501333985,0.7438764760831984,25,SKIL|CNOT2|CNOT1|SF3B6|CTR9,non_depleted,C5:GO:BP
GOBP_BLASTOCYST_GROWTH,0.7663357192334334,0.9754249935872025,0.02047132740457033,0.26556025105312286,0.7830395768032395,15,GINS1|SBDS|NCAPG2,non_depleted,C5:GO:BP
GOBP_BLASTODERM_SEGMENTATION,0.46700045516613564,0.909114196769811,0.028397765221816435,0.3589909196310963,0.9845637347837802,12,TDRKH|TDRD6|BASP1|NRP1|PLD6|SHH,non_depleted,C5:GO:BP
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.46167330677290835,0.9073105834371638,0.022593233401796992,-0.2606098437421213,-0.9936701322341783,58,HDAC9|NF1|SIRT1|ABL1|PDCD10|PIK3C2A|STARD13|GAB1|NR4A1|SPRED1|ADAM17|HDAC5|MEF2C|MICALL1|GPLD1|SLIT2|VASH1|NUS1,non_depleted,C5:GO:BP
GOBP_BLOOD_VESSEL_MORPHOGENESIS,0.9043097151205259,0.9991272486135765,0.025152749451795558,0.1650594891140608,0.8614472529028911,258,RBPJ|RUNX1|COL4A3|SMAD1|HMGB1|PIK3CA|CD47|VSTM4|ATP2B4|ARHGAP24|ZFPM2|RAPGEF2|SEMA5A|JUN|LEPR|DLL1|MINAR1|MECP2|SLC1A1|PPARG|SFRP1|MAPK14|ATF2|FGFR1|ADAM15|RASA1|PTK2B|MIA3|GLUL|NCL|LRP5|ROCK1|C5AR1|HS6ST1|EIF2AK3|JMJD6|APOLD1|PTK2|RAMP1|ACVR1|RAP1A|THBS4|BMPR1A|AMOTL1|MEIS1|NRCAM|SLC12A6|JAM3|NRXN3|ITGB1BP1|EGLN1|MEIS3|NAXE|AKT3|NR2F2|PRKCB|PTPRB|NPRL3|EDNRA|HEG1|NRP1|SEMA6A|SMAD7|CTNND1|SHH|SEMA4A|PDGFA|ERAP1|PIK3R3|NFATC3|HIPK2|STIM1,non_depleted,C5:GO:BP
GOBP_BLOOD_VESSEL_REMODELING,0.6907263590680676,0.9583569437748914,0.021915079685063996,0.28632550451317273,0.8271646976031416,14,RBPJ|MDM2|EDNRA|ACVR2B|BMPR2|TGFB1|CST3|ATG5,non_depleted,C5:GO:BP
GOBP_BODY_FLUID_SECRETION,0.6609614900578907,0.9500434302335322,0.0241790191589434,0.23558840963742214,0.8854509912668304,38,PRLR|NEGR1|NCOA1|OPRK1|NCOR2|NR1H2,non_depleted,C5:GO:BP
GOBP_BODY_MORPHOGENESIS,0.12850663530992776,0.8164463548382052,0.050143756472362584,-0.41218965162657684,-1.3114993105421608,25,PRICKLE1|GREM2|SKI|SSBP3|PLEKHA1|CDON|ARID5B|ATP6AP2,non_depleted,C5:GO:BP
GOBP_BONE_DEVELOPMENT,0.4439733494851605,0.9036619804641836,0.02240256368191598,-0.2405740652999579,-1.0051707757621433,99,SLC38A10|PLS3|EXT1|GLG1|KAT2A|NSD2|ATP6AP1|FBXW7|PRPSAP2|FBN1|PAFAH1B1|SKI|PDGFC|PEX7|AXIN2|CITED2|PPIB|OPA3|SRC|TTC9|MEF2C|ECM1|SPNS2|CTC1|RAB23|FOXN3|SMAD5|LIPA|RPL13|NAB1|LRRK1|IGF1,non_depleted,C5:GO:BP
GOBP_BONE_GROWTH,0.3088567555354722,0.8626813412804519,0.036263095592796106,0.41861654217091593,1.1155920781771937,11,LEPR|ATF2|RARB,non_depleted,C5:GO:BP
GOBP_BONE_MATURATION,0.2800811176205498,0.8533450164293537,0.03830169029097856,0.44633116271614626,1.151999950808525,10,ZBTB16|RFLNA|SEMA4D|RYR1|XYLT1,non_depleted,C5:GO:BP
GOBP_BONE_MINERALIZATION,0.4223836427226258,0.8944905194509469,0.03343663449417911,0.24498625540326346,1.0161932458484824,61,BCOR|NELL1|ENPP1|ANKH|SBDS|RFLNA|PTK2B|ADGRV1|ANO6|EIF2AK3|P2RX7|ACVR1|ERCC2|BMPR1A,non_depleted,C5:GO:BP
GOBP_BONE_MORPHOGENESIS,0.7209360219068957,0.9626012559814967,0.02259872489944406,0.23228908212568755,0.8551975804782013,35,GHR|NAB2|ATF2|RARB|LRP5,non_depleted,C5:GO:BP
GOBP_BONE_REMODELING,0.7971306317644098,0.9781139472674624,0.0211939263280767,0.2155727087184556,0.8102226629849958,38,CTSK|LEPR|SFRP1|GPR137B|SPP1|PTK2B|LRP5|P2RX7|WNT16,non_depleted,C5:GO:BP
GOBP_BONE_RESORPTION,0.7982339220259913,0.9781450663719632,0.015044997500197275,-0.24230275282577057,-0.7792053445473794,26,NF1|EXT1|RAB3D|PLEKHM1|CSK|SRC|DEF8|LRRK1|NCDN|PRKCA|UBASH3B,non_depleted,C5:GO:BP
GOBP_BRAIN_MORPHOGENESIS,0.5654511846748446,0.9336626229839428,0.020260800577263295,-0.29287866007964,-0.9245944623520413,24,TUBA1A|NF1|PAFAH1B1|SHANK3|FBXW11|PSEN1|SOS1|CDH2|VPS51|BBS2,non_depleted,C5:GO:BP
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,0.6563940791070129,0.9498793099880156,0.023695321101383195,0.2655546690737399,0.868448912956693,22,HIBCH|MCCC1|HMGCL|DBT|BCAT1|PPM1K|AUH|HIBADH|ACADSB,non_depleted,C5:GO:BP
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,0.8042485153037917,0.978856113338253,0.019572621978790533,0.2601515379195508,0.7515508217128366,14,ACVR1|EDNRA|NRP1|CTNND1|SHH|VEGFA,non_depleted,C5:GO:BP
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,0.5587164314974966,0.9319242988902072,0.025295342267433775,0.33503190936469474,0.9188540710021675,12,LRP5|DDR1|AR|ESR1|BTRC|CSMD1,non_depleted,C5:GO:BP
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS,0.7724175035868006,0.9756794336712857,0.01658861721762331,-0.30252938043317623,-0.771838387693695,11,NTN4|LAMA5,non_depleted,C5:GO:BP
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,0.18049093534413604,0.8266495259199604,0.04053149124019094,-0.3166569007734534,-1.1990641324674933,56,BCL2|PPP1CA|PKD1|EXT1|ABL1|LAMA5|ETV5|TMEM59L|FGF1|SRC|KRAS|DAG1|PAK1|SLIT2|IGF1|GNA13|GPC3|SMAD4|GZF1|COL4A1|EGF,non_depleted,C5:GO:BP
GOBP_BROWN_FAT_CELL_DIFFERENTIATION,0.16947943903018778,0.8266495259199604,0.052087355964135995,0.41569770219517826,1.262760165561412,17,ZNF516|HNRNPU|VSTM2A|MAPK14,non_depleted,C5:GO:BP
